,Game_Id,Home_Score,Home_Team,Visitor_Score,Visitor_Team,Winner
604,2007020605,3,N.J,0,PHI,N.J
605,2007020606,3,BUF,5,OTT,OTT
606,2007020607,3,ATL,4,CAR,CAR
607,2007020608,2,ANA,1,CHI,ANA
608,2007020609,4,MTL,5,WSH,WSH
609,2007020610,0,DAL,3,DET,DET
610,2007020611,4,BOS,3,N.J,BOS
611,2007020612,2,TOR,3,PHI,PHI
612,2007020613,4,OTT,3,T.B,OTT
613,2007020614,3,PIT,0,FLA,PIT
614,2007020615,4,NSH,1,MIN,NSH
615,2007020616,1,STL,0,CAR,STL
616,2007020617,2,COL,1,NYI,COL
617,2007020618,3,PHX,2,ANA,PHX
618,2007020619,3,EDM,2,NYR,EDM
619,2007020620,4,L.A,6,CGY,CGY
620,2007020621,3,S.J,2,CBJ,S.J
621,2007020622,5,ATL,2,BUF,ATL
622,2007020623,1,CHI,3,DET,DET
623,2007020624,3,DAL,1,MIN,DAL
624,2007020625,4,EDM,0,NYI,EDM
625,2007020626,5,ANA,2,NSH,ANA
626,2007020627,0,BOS,1,CAR,CAR
627,2007020628,2,N.J,1,BUF,N.J
628,2007020629,3,NYR,5,T.B,T.B
629,2007020630,1,ATL,4,PHI,PHI
630,2007020631,4,MTL,3,CHI,MTL
631,2007020632,1,FLA,3,PIT,PIT
632,2007020633,1,DET,0,COL,DET
633,2007020634,6,STL,1,CBJ,STL
634,2007020635,1,CGY,3,PHX,PHX
635,2007020636,3,VAN,2,NYI,VAN
636,2007020637,0,L.A,7,NSH,NSH
637,2007020638,2,WSH,1,COL,WSH
638,2007020639,1,CHI,3,DAL,DAL
639,2007020640,5,ANA,0,TOR,ANA
640,2007020641,2,BOS,5,MTL,MTL
641,2007020642,2,NYR,6,PHI,PHI
642,2007020643,1,CAR,4,N.J,N.J
643,2007020644,2,ATL,3,FLA,FLA
644,2007020645,3,OTT,2,BUF,OTT
645,2007020646,1,T.B,4,PIT,PIT
646,2007020647,5,DET,6,MIN,MIN
647,2007020648,4,STL,2,DAL,STL
648,2007020649,5,EDM,2,PHX,EDM
649,2007020650,5,L.A,2,TOR,L.A
650,2007020651,3,S.J,1,VAN,S.J
651,2007020652,6,CBJ,4,STL,CBJ
652,2007020653,2,CHI,5,MIN,MIN
653,2007020654,4,CGY,5,NYI,NYI
654,2007020655,3,VAN,4,PHX,PHX
655,2007020656,3,PHI,4,BOS,BOS
656,2007020657,4,L.A,3,DAL,L.A
657,2007020658,2,BUF,3,N.J,N.J
658,2007020659,3,OTT,2,DET,OTT
659,2007020660,4,NYR,1,MTL,NYR
660,2007020661,4,CAR,5,COL,COL
661,2007020662,3,ATL,2,PIT,ATL
662,2007020663,3,FLA,5,T.B,T.B
663,2007020664,2,CBJ,1,NSH,CBJ
664,2007020665,3,S.J,2,TOR,S.J
665,2007020666,4,WSH,6,PHI,PHI
666,2007020667,3,FLA,4,COL,COL
667,2007020668,3,STL,4,VAN,VAN
668,2007020669,4,MIN,1,PHX,MIN
669,2007020670,1,OTT,3,NYI,NYI
670,2007020671,2,NSH,3,CHI,CHI
671,2007020672,2,EDM,1,CGY,EDM
672,2007020673,4,ANA,3,S.J,ANA
673,2007020674,4,PIT,1,NYR,PIT
674,2007020675,1,NYI,3,MTL,MTL
675,2007020676,4,WSH,2,OTT,WSH
676,2007020677,3,CBJ,2,VAN,CBJ
677,2007020678,5,TOR,4,CAR,TOR
678,2007020679,0,T.B,3,COL,COL
679,2007020680,1,DET,5,ATL,ATL
680,2007020681,3,NSH,0,CGY,NSH
681,2007020682,1,EDM,3,L.A,L.A
682,2007020683,5,PHX,3,S.J,PHX
683,2007020684,4,ANA,2,DAL,ANA
684,2007020685,1,N.J,3,NYI,NYI
685,2007020686,2,NYR,1,BUF,NYR
686,2007020687,5,PHI,3,FLA,PHI
687,2007020688,2,MIN,3,CGY,CGY
688,2007020689,6,CHI,1,STL,CHI
689,2007020690,2,BOS,3,TOR,TOR
690,2007020691,5,WSH,4,EDM,WSH
691,2007020692,2,ATL,3,MTL,MTL
692,2007020693,5,OTT,1,CAR,OTT
693,2007020694,3,DET,2,VAN,DET
694,2007020695,1,NSH,2,ANA,ANA
695,2007020696,3,PHX,4,CBJ,CBJ
696,2007020697,2,S.J,4,DAL,DAL
697,2007020698,1,N.J,2,FLA,FLA
698,2007020699,7,CAR,2,EDM,CAR
699,2007020700,10,BUF,1,ATL,BUF
700,2007020701,0,PIT,3,T.B,T.B
701,2007020702,2,MIN,4,ANA,ANA
702,2007020703,1,COL,2,CHI,CHI
703,2007020704,6,CGY,1,L.A,CGY
704,2007020705,4,BOS,3,NYR,BOS
705,2007020706,3,DAL,1,CBJ,DAL
706,2007020707,4,TOR,2,BUF,TOR
707,2007020708,0,MTL,2,PIT,PIT
708,2007020709,0,OTT,2,T.B,T.B
709,2007020710,3,NYI,5,PHI,PHI
710,2007020711,5,WSH,3,FLA,WSH
711,2007020712,2,STL,5,NSH,NSH
712,2007020713,1,PHX,2,CHI,CHI
713,2007020714,3,VAN,4,L.A,L.A
714,2007020715,3,S.J,6,DET,DET
715,2007020716,1,NYR,3,BOS,BOS
716,2007020717,5,DAL,2,ANA,DAL
717,2007020718,2,ATL,4,EDM,EDM
718,2007020719,3,N.J,2,TOR,N.J
719,2007020720,6,PHI,1,OTT,PHI
720,2007020721,3,COL,1,CBJ,COL
721,2007020722,2,NYI,3,CAR,CAR
722,2007020723,6,PHX,2,BUF,PHX
723,2007020724,6,NSH,3,STL,NSH
724,2007020725,5,PIT,6,WSH,WSH
725,2007020726,2,VAN,4,MIN,MIN
726,2007020727,4,NYR,0,ATL,NYR
727,2007020728,3,PHI,7,N.J,N.J
728,2007020729,3,CAR,6,NYI,NYI
729,2007020730,8,MTL,2,BOS,MTL
730,2007020731,4,T.B,3,EDM,T.B
731,2007020732,5,FLA,3,OTT,FLA
732,2007020733,2,DAL,4,CBJ,CBJ
733,2007020734,0,COL,4,NSH,NSH
734,2007020735,2,CGY,1,MIN,CGY
735,2007020736,0,L.A,3,DET,DET
736,2007020737,3,S.J,2,CHI,S.J
737,2007020738,3,TOR,2,WSH,TOR
738,2007020739,3,VAN,2,STL,VAN
739,2007020740,1,ANA,2,DET,DET
740,2007020741,4,BOS,1,NYI,BOS
741,2007020742,3,N.J,4,MTL,MTL
742,2007020743,2,NYR,1,ATL,NYR
743,2007020744,4,PHI,3,PIT,PHI
744,2007020745,2,WSH,1,TOR,WSH
745,2007020746,4,T.B,8,OTT,OTT
746,2007020747,3,FLA,4,EDM,EDM
747,2007020748,0,CHI,1,CBJ,CBJ
748,2007020749,1,DAL,2,BUF,BUF
749,2007020750,2,COL,3,MIN,MIN
750,2007020751,4,PHX,3,NSH,PHX
751,2007020752,3,L.A,1,ANA,L.A
752,2007020753,4,S.J,1,STL,S.J
753,2007020754,3,BOS,1,NSH,BOS
754,2007020755,2,N.J,4,PIT,PIT
755,2007020756,2,NYI,5,OTT,OTT
756,2007020757,3,PHI,2,L.A,PHI
757,2007020758,3,CAR,1,NYR,CAR
758,2007020759,2,CBJ,4,PHX,PHX
759,2007020760,2,TOR,3,STL,STL
760,2007020761,4,MTL,0,WSH,MTL
761,2007020762,2,T.B,4,BUF,BUF
762,2007020763,0,EDM,3,S.J,S.J
763,2007020764,3,VAN,4,DAL,DAL
764,2007020765,4,ATL,1,PIT,ATL
765,2007020766,0,FLA,1,BUF,BUF
766,2007020767,3,DET,2,PHX,DET
767,2007020768,5,MIN,1,ANA,MIN
768,2007020769,6,COL,3,CHI,COL
769,2007020770,5,CGY,4,S.J,CGY
770,2007020771,1,NYI,3,L.A,L.A
771,2007020772,0,PHI,4,NYR,NYR
772,2007020773,5,WSH,4,MTL,WSH
773,2007020774,3,CAR,2,TOR,CAR
774,2007020775,1,OTT,4,BOS,BOS
775,2007020776,4,T.B,3,VAN,T.B
776,2007020777,4,NSH,2,CBJ,NSH
777,2007020778,1,N.J,3,NYR,NYR
778,2007020779,5,ATL,4,BUF,ATL
779,2007020780,4,FLA,3,VAN,FLA
780,2007020781,2,DET,0,COL,DET
781,2007020782,1,STL,0,ANA,STL
782,2007020783,1,EDM,4,DAL,DAL
783,2007020784,4,MTL,1,NYI,MTL
784,2007020785,1,BOS,3,DET,DET
785,2007020786,4,TOR,2,OTT,TOR
786,2007020787,6,N.J,3,L.A,N.J
787,2007020788,3,PHI,0,ANA,PHI
788,2007020789,0,WSH,2,ATL,ATL
789,2007020790,1,CBJ,4,MIN,MIN
790,2007020791,4,PIT,1,CAR,PIT
791,2007020792,2,T.B,3,FLA,FLA
792,2007020793,3,NSH,2,PHX,NSH
793,2007020794,4,STL,6,COL,COL
794,2007020795,1,CGY,2,DAL,DAL
795,2007020796,3,S.J,2,CHI,S.J
796,2007020797,3,MTL,5,NYR,NYR
797,2007020798,4,N.J,3,PIT,N.J
798,2007020799,3,COL,4,PHX,PHX
799,2007020800,5,EDM,0,CGY,EDM
800,2007020801,2,BOS,4,BUF,BUF
801,2007020802,0,NYI,3,ANA,ANA
802,2007020803,2,NYR,4,L.A,L.A
803,2007020804,2,ATL,3,PHI,PHI
804,2007020805,3,CBJ,4,WSH,WSH
805,2007020806,0,TOR,8,FLA,FLA
806,2007020807,4,MTL,3,OTT,MTL
807,2007020808,1,NSH,0,CAR,NSH
808,2007020809,2,MIN,3,DET,DET
809,2007020810,4,STL,5,T.B,T.B
810,2007020811,3,DAL,2,VAN,DAL
811,2007020812,4,CGY,3,PHX,CGY
812,2007020813,3,BUF,2,N.J,BUF
813,2007020814,3,PHI,4,WSH,WSH
814,2007020815,4,EDM,1,CHI,EDM
815,2007020816,1,S.J,3,COL,COL
816,2007020817,1,NYR,4,ANA,ANA
817,2007020818,1,ATL,2,VAN,VAN
818,2007020819,2,MTL,4,TOR,TOR
819,2007020820,5,OTT,4,FLA,OTT
820,2007020821,4,PIT,3,NYI,PIT
821,2007020822,3,DET,5,L.A,L.A
822,2007020823,1,NSH,2,T.B,T.B
823,2007020824,0,MIN,1,DAL,DAL
824,2007020825,1,CGY,3,CHI,CHI
825,2007020826,1,PHX,2,CBJ,CBJ
826,2007020827,1,N.J,2,ANA,ANA
827,2007020828,1,WSH,2,CAR,CAR
828,2007020829,2,BUF,3,BOS,BOS
829,2007020830,2,S.J,1,CBJ,S.J
830,2007020831,0,PHI,2,NYR,NYR
831,2007020832,4,PIT,2,L.A,PIT
832,2007020833,3,TOR,2,DET,TOR
833,2007020834,4,MIN,3,NYI,MIN
834,2007020835,3,BOS,6,FLA,FLA
835,2007020836,6,OTT,1,MTL,OTT
836,2007020837,6,N.J,1,CAR,N.J
837,2007020838,2,ATL,1,T.B,ATL
838,2007020839,4,CGY,1,EDM,CGY
839,2007020840,6,DAL,2,STL,DAL
840,2007020841,2,VAN,6,COL,COL
841,2007020842,4,S.J,3,NSH,S.J
842,2007020843,4,PIT,3,PHI,PIT
843,2007020844,3,WSH,2,NYR,WSH
844,2007020845,2,DET,3,ANA,ANA
845,2007020846,2,CBJ,3,L.A,L.A
846,2007020847,1,STL,2,MIN,MIN
847,2007020848,5,BUF,3,FLA,BUF
848,2007020849,3,PHX,6,NSH,NSH
849,2007020850,3,VAN,2,CHI,VAN
850,2007020851,2,DAL,1,PHX,DAL
851,2007020852,2,BOS,3,CAR,CAR
852,2007020853,4,NYI,3,PHI,NYI
853,2007020854,1,OTT,5,BUF,BUF
854,2007020855,3,T.B,2,MTL,T.B
855,2007020856,4,NSH,2,DET,NSH
856,2007020857,4,STL,2,L.A,STL
857,2007020858,1,COL,2,ANA,ANA
858,2007020859,4,EDM,2,MIN,EDM
859,2007020860,3,S.J,4,CGY,CGY
860,2007020861,1,BUF,0,TOR,BUF
861,2007020862,3,N.J,2,OTT,N.J
862,2007020863,3,ATL,2,WSH,ATL
863,2007020864,2,CBJ,7,CHI,CHI
864,2007020865,1,PIT,2,BOS,BOS
865,2007020866,1,FLA,2,MTL,MTL
866,2007020867,3,PHI,5,T.B,T.B
867,2007020868,4,CAR,2,PIT,CAR
868,2007020869,4,TOR,5,NYI,NYI
869,2007020870,1,NSH,6,CHI,CHI
870,2007020871,1,COL,4,STL,STL
871,2007020872,5,PHX,2,DAL,PHX
872,2007020873,4,VAN,5,MIN,MIN
873,2007020874,2,S.J,3,EDM,EDM
874,2007020875,3,N.J,4,ATL,ATL
875,2007020876,4,FLA,2,WSH,FLA
876,2007020877,1,DET,5,CBJ,CBJ
877,2007020878,2,ANA,4,DAL,DAL
878,2007020879,6,L.A,3,CGY,L.A
879,2007020880,5,NYR,1,BUF,NYR
880,2007020881,4,TOR,3,BOS,TOR
881,2007020882,1,MTL,0,PHI,MTL
882,2007020883,2,OTT,3,N.J,N.J
883,2007020884,4,NYI,1,ATL,NYI
884,2007020885,5,CAR,4,FLA,CAR
885,2007020886,2,T.B,3,WSH,WSH
886,2007020887,2,NSH,1,STL,NSH
887,2007020888,4,PHX,3,L.A,PHX
888,2007020889,4,VAN,2,EDM,VAN
889,2007020890,1,BUF,4,PIT,PIT
890,2007020891,3,NYR,1,S.J,NYR
891,2007020892,2,CHI,1,COL,CHI
892,2007020893,1,DAL,0,DET,DAL
893,2007020894,5,STL,1,CBJ,STL
894,2007020895,3,PHI,5,MTL,MTL
895,2007020896,5,MIN,4,NSH,MIN
896,2007020897,4,ANA,2,CGY,ANA
897,2007020898,5,N.J,1,CAR,N.J
898,2007020899,3,NYI,2,S.J,NYI
899,2007020900,0,COL,4,DET,DET
900,2007020901,0,L.A,4,PHX,PHX
901,2007020902,2,CAR,3,BOS,BOS
902,2007020903,3,TOR,1,CBJ,TOR
903,2007020904,6,MTL,5,NYR,MTL
904,2007020905,3,OTT,2,PHI,OTT
905,2007020906,3,PIT,2,FLA,PIT
906,2007020907,5,NSH,4,EDM,NSH
907,2007020908,2,MIN,3,VAN,VAN
908,2007020909,5,STL,1,CHI,STL
909,2007020910,1,PHX,4,CGY,CGY
910,2007020911,4,BUF,3,T.B,BUF
911,2007020912,3,N.J,2,S.J,N.J
912,2007020913,2,WSH,3,NYI,NYI
913,2007020914,3,CHI,0,MIN,CHI
914,2007020915,2,DAL,3,CGY,CGY
915,2007020916,3,ANA,2,COL,ANA
916,2007020917,1,NYI,0,T.B,NYI
917,2007020918,1,PHI,3,S.J,S.J
918,2007020919,5,CAR,3,ATL,CAR
919,2007020920,1,TOR,5,BUF,BUF
920,2007020921,4,MTL,5,PIT,PIT
921,2007020922,2,OTT,3,CBJ,CBJ
922,2007020923,4,FLA,5,BOS,BOS
923,2007020924,2,NSH,3,VAN,VAN
924,2007020925,5,L.A,1,STL,L.A
925,2007020926,5,DAL,2,EDM,DAL
926,2007020927,1,CGY,0,DET,CGY
927,2007020928,2,PHX,3,COL,COL
928,2007020929,2,ANA,1,STL,ANA
929,2007020930,4,N.J,2,NYI,N.J
930,2007020931,3,PIT,4,OTT,OTT
931,2007020932,5,L.A,6,CHI,CHI
932,2007020933,6,CAR,3,WSH,CAR
933,2007020934,3,BUF,4,NYR,NYR
934,2007020935,3,TOR,1,ATL,TOR
935,2007020936,0,MTL,3,CBJ,CBJ
936,2007020937,1,PHI,2,FLA,FLA
937,2007020938,3,T.B,5,BOS,BOS
938,2007020939,3,NSH,6,DAL,DAL
939,2007020940,4,VAN,1,DET,VAN
940,2007020941,1,MIN,2,CGY,CGY
941,2007020942,1,PIT,2,S.J,S.J
942,2007020943,1,WSH,2,N.J,N.J
943,2007020944,5,NYR,0,FLA,NYR
944,2007020945,3,EDM,2,COL,EDM
945,2007020946,2,PHX,0,STL,PHX
946,2007020947,6,ANA,3,CHI,ANA
947,2007020948,3,BUF,4,PHI,PHI
948,2007020949,0,OTT,5,TOR,TOR
949,2007020950,4,BOS,0,OTT,BOS
950,2007020951,2,NYI,4,PIT,PIT
951,2007020952,4,WSH,1,MIN,WSH
952,2007020953,2,CAR,1,N.J,CAR
953,2007020954,5,MTL,1,ATL,MTL
954,2007020955,1,STL,3,DAL,DAL
955,2007020956,2,CGY,3,COL,COL
956,2007020957,4,EDM,3,DET,EDM
957,2007020958,8,BUF,4,NSH,BUF
958,2007020959,2,CBJ,4,S.J,S.J
959,2007020960,2,T.B,3,MIN,MIN
960,2007020961,3,FLA,4,TOR,TOR
961,2007020962,1,CHI,0,PHX,CHI
962,2007020963,2,VAN,3,COL,COL
963,2007020964,5,BOS,1,PIT,BOS
964,2007020965,3,PHI,1,OTT,PHI
965,2007020966,2,CAR,4,NYR,NYR
966,2007020967,4,ATL,5,NYI,NYI
967,2007020968,1,STL,2,PHX,PHX
968,2007020969,7,DAL,4,CHI,DAL
969,2007020970,5,EDM,4,L.A,EDM
970,2007020971,0,N.J,4,WSH,WSH
971,2007020972,2,BUF,6,MTL,MTL
972,2007020973,2,FLA,3,MIN,MIN
973,2007020974,2,DET,3,S.J,S.J
974,2007020975,3,T.B,2,TOR,T.B
975,2007020976,2,VAN,3,CBJ,CBJ
976,2007020977,3,ANA,1,CGY,ANA
977,2007020978,3,BOS,2,ATL,BOS
978,2007020979,1,NYI,4,PHI,PHI
979,2007020980,5,OTT,4,PIT,OTT
980,2007020981,2,MTL,1,N.J,MTL
981,2007020982,2,WSH,3,TOR,TOR
982,2007020983,5,CAR,1,T.B,CAR
983,2007020984,1,DAL,3,NSH,NSH
984,2007020985,0,STL,2,S.J,S.J
985,2007020986,5,COL,2,L.A,COL
986,2007020987,1,PHX,3,CGY,CGY
987,2007020988,2,BUF,4,DET,DET
988,2007020989,0,NYI,1,FLA,FLA
989,2007020990,5,NYR,4,PHI,NYR
990,2007020991,3,PIT,2,ATL,PIT
991,2007020992,4,CHI,1,VAN,CHI
992,2007020993,2,MIN,1,L.A,MIN
993,2007020994,4,EDM,3,CBJ,EDM
994,2007020995,10,WSH,2,BOS,WSH
995,2007020996,3,ANA,1,OTT,ANA
996,2007020997,6,S.J,4,MTL,S.J
997,2007020998,0,BOS,1,FLA,FLA
998,2007020999,3,NYR,4,NYI,NYI
999,2007021000,2,PHI,5,BUF,BUF
1000,2007021001,1,TOR,4,N.J,N.J
1001,2007021002,0,T.B,2,PIT,PIT
1002,2007021003,2,MIN,4,CHI,CHI
1003,2007021004,3,STL,2,L.A,STL
1004,2007021005,2,COL,1,VAN,COL
1005,2007021006,1,CGY,0,CBJ,CGY
1006,2007021007,1,EDM,5,NSH,NSH
1007,2007021008,1,BUF,3,WSH,WSH
1008,2007021009,3,ATL,6,CAR,CAR
1009,2007021010,4,DET,1,STL,DET
1010,2007021011,3,CHI,0,ANA,CHI
1011,2007021012,1,DAL,2,PHX,PHX
1012,2007021013,3,S.J,2,OTT,S.J
1013,2007021014,2,BOS,8,TOR,TOR
1014,2007021015,1,NYI,4,NYR,NYR
1015,2007021016,3,PHI,2,T.B,PHI
1016,2007021017,3,CAR,2,MIN,CAR
1017,2007021018,5,FLA,2,PIT,FLA
1018,2007021019,1,COL,0,ANA,COL
1019,2007021020,2,PHX,4,MTL,MTL
1020,2007021021,6,VAN,2,NSH,VAN
1021,2007021022,2,L.A,0,OTT,L.A
1022,2007021023,2,N.J,1,T.B,N.J
1023,2007021024,1,CBJ,2,EDM,EDM
1024,2007021025,3,ATL,2,MIN,ATL
1025,2007021026,2,CHI,3,S.J,S.J
1026,2007021027,1,CGY,2,NSH,NSH
1027,2007021028,2,BOS,1,WSH,BOS
1028,2007021029,2,L.A,5,MTL,MTL
1029,2007021030,1,TOR,2,N.J,N.J
1030,2007021031,4,PHI,1,NYI,PHI
1031,2007021032,4,CAR,3,BUF,CAR
1032,2007021033,3,FLA,2,ATL,FLA
1033,2007021034,3,COL,1,DAL,COL
1034,2007021035,2,PHX,4,OTT,OTT
1035,2007021036,4,VAN,2,STL,VAN
1036,2007021037,1,NYR,0,BOS,NYR
1037,2007021038,2,WSH,4,PIT,PIT
1038,2007021039,4,DET,3,NSH,DET
1039,2007021040,5,CBJ,3,T.B,CBJ
1040,2007021041,5,CHI,6,EDM,EDM
1041,2007021042,2,MIN,3,S.J,S.J
1042,2007021043,3,DAL,0,COL,DAL
1043,2007021044,3,ANA,1,MTL,ANA
1044,2007021045,2,BUF,3,NYR,NYR
1045,2007021046,7,CGY,3,STL,CGY
1046,2007021047,1,L.A,2,VAN,VAN
1047,2007021048,2,ATL,5,COL,COL
1048,2007021049,4,TOR,3,PHI,TOR
1049,2007021050,4,MTL,0,N.J,MTL
1050,2007021051,4,OTT,1,BOS,OTT
1051,2007021052,8,T.B,4,NYI,T.B
1052,2007021053,3,DET,1,CHI,DET
1053,2007021054,1,NSH,2,S.J,S.J
1054,2007021055,4,EDM,3,STL,EDM
1055,2007021056,3,PHX,2,ANA,PHX
1056,2007021057,2,PHI,3,TOR,TOR
1057,2007021058,3,WSH,2,CGY,WSH
1058,2007021059,7,PIT,3,BUF,PIT
1059,2007021060,4,FLA,2,NYI,FLA
1060,2007021061,0,CHI,3,CAR,CAR
1061,2007021062,4,ANA,1,VAN,ANA
1062,2007021063,1,BOS,3,T.B,T.B
1063,2007021064,6,ATL,4,CGY,ATL
1064,2007021065,0,MTL,3,OTT,OTT
1065,2007021066,5,DET,3,DAL,DET
1066,2007021067,1,NSH,4,L.A,L.A
1067,2007021068,3,MIN,4,N.J,N.J
1068,2007021069,5,COL,1,EDM,COL
1069,2007021070,2,PHX,0,VAN,PHX
1070,2007021071,4,WSH,1,ATL,WSH
1071,2007021072,3,CBJ,6,CHI,CHI
1072,2007021073,7,BUF,1,CAR,BUF
1073,2007021074,3,FLA,2,NYR,FLA
1074,2007021075,4,S.J,1,STL,S.J
1075,2007021076,3,BOS,2,PHI,BOS
1076,2007021077,1,DET,3,NSH,NSH
1077,2007021078,2,COL,4,N.J,N.J
1078,2007021079,2,TOR,6,BUF,BUF
1079,2007021080,3,MTL,0,NYI,MTL
1080,2007021081,3,T.B,0,NYR,T.B
1081,2007021082,2,MIN,0,L.A,MIN
1082,2007021083,3,DAL,4,VAN,VAN
1083,2007021084,2,PHX,5,EDM,EDM
1084,2007021085,5,ANA,2,STL,ANA
1085,2007021086,7,PIT,1,PHI,PIT
1086,2007021087,2,WSH,1,BOS,WSH
1087,2007021088,5,CAR,1,OTT,CAR
1088,2007021089,4,CBJ,3,DET,CBJ
1089,2007021090,2,CHI,4,CGY,CGY
1090,2007021091,3,FLA,1,ATL,FLA
1091,2007021092,1,S.J,2,EDM,EDM
1092,2007021093,3,MIN,1,COL,MIN
1093,2007021094,3,VAN,1,PHX,VAN
1094,2007021095,1,NYI,3,TOR,TOR
1095,2007021096,5,NYR,2,PIT,NYR
1096,2007021097,3,PHI,2,ATL,PHI
1097,2007021098,3,CBJ,0,CGY,CBJ
1098,2007021099,3,MTL,4,STL,STL
1099,2007021100,2,NSH,4,WSH,WSH
1100,2007021101,8,EDM,4,PHX,EDM
1101,2007021102,1,L.A,2,S.J,S.J
1102,2007021103,7,BUF,4,T.B,BUF
1103,2007021104,1,N.J,2,NYR,NYR
1104,2007021105,3,ATL,5,CAR,CAR
1105,2007021106,3,DET,1,CBJ,DET
1106,2007021107,5,CHI,0,WSH,CHI
1107,2007021108,1,DAL,2,ANA,ANA
1108,2007021109,4,S.J,3,MIN,S.J
1109,2007021110,2,BOS,4,MTL,MTL
1110,2007021111,3,OTT,2,STL,OTT
1111,2007021112,4,PIT,2,T.B,PIT
1112,2007021113,1,FLA,2,CAR,CAR
1113,2007021114,3,NSH,6,DET,DET
1114,2007021115,2,CGY,1,COL,CGY
1115,2007021116,1,EDM,4,VAN,VAN
1116,2007021117,5,PHX,6,L.A,L.A
1117,2007021118,1,N.J,3,NYI,NYI
1118,2007021119,4,PHI,3,NYR,PHI
1119,2007021120,1,BUF,4,TOR,TOR
1120,2007021121,3,ATL,5,WSH,WSH
1121,2007021122,1,VAN,2,MIN,MIN
1122,2007021123,2,S.J,1,ANA,S.J
1123,2007021124,2,NSH,1,CHI,NSH
1124,2007021125,2,DAL,4,L.A,L.A
1125,2007021126,7,EDM,5,COL,EDM
1126,2007021127,3,MTL,2,BOS,MTL
1127,2007021128,4,OTT,5,TOR,TOR
1128,2007021129,4,FLA,2,T.B,FLA
1129,2007021130,1,CBJ,4,DET,DET
1130,2007021131,7,PIT,1,N.J,PIT
1131,2007021132,5,CGY,4,MIN,CGY
1132,2007021133,1,PHX,2,ANA,ANA
1133,2007021134,4,CHI,3,STL,CHI
1134,2007021135,4,PHI,1,NYI,PHI
1135,2007021136,4,NYI,1,PIT,NYI
1136,2007021137,7,MTL,5,OTT,MTL
1137,2007021138,2,COL,0,CGY,COL
1138,2007021139,5,EDM,3,MIN,EDM
1139,2007021140,3,BUF,6,OTT,OTT
1140,2007021141,0,N.J,2,PIT,PIT
1141,2007021142,1,NYR,2,PHI,PHI
1142,2007021143,2,CAR,3,WSH,WSH
1143,2007021144,2,TOR,6,BOS,BOS
1144,2007021145,3,T.B,1,FLA,T.B
1145,2007021146,3,NSH,0,CBJ,NSH
1146,2007021147,1,STL,2,DET,DET
1147,2007021148,3,CGY,2,VAN,CGY
1148,2007021149,5,PHX,4,S.J,PHX
1149,2007021150,4,CBJ,0,CHI,CBJ
1150,2007021151,3,MIN,1,EDM,MIN
1151,2007021152,6,COL,3,VAN,COL
1152,2007021153,2,ANA,1,L.A,ANA
1153,2007021154,4,BOS,2,TOR,BOS
1154,2007021155,3,NYR,2,N.J,NYR
1155,2007021156,3,OTT,4,BUF,BUF
1156,2007021157,3,PIT,1,NYI,PIT
1157,2007021158,3,T.B,4,WSH,WSH
1158,2007021159,2,FLA,3,ATL,ATL
1159,2007021160,4,L.A,0,PHX,L.A
1160,2007021161,3,S.J,2,DAL,S.J
1161,2007021162,5,N.J,4,PHI,N.J
1162,2007021163,7,CAR,1,ATL,CAR
1163,2007021164,0,CBJ,2,NSH,NSH
1164,2007021165,3,BUF,4,MTL,MTL
1165,2007021166,3,DET,4,STL,STL
1166,2007021167,4,MIN,0,VAN,MIN
1167,2007021168,5,COL,4,EDM,COL
1168,2007021169,1,ANA,3,S.J,S.J
1169,2007021170,4,BOS,0,OTT,BOS
1170,2007021171,2,L.A,7,DAL,DAL
1171,2007021172,4,TOR,2,MTL,TOR
1172,2007021173,3,NYI,4,PHI,PHI
1173,2007021174,0,FLA,3,WSH,WSH
1174,2007021175,2,T.B,1,CAR,T.B
1175,2007021176,3,STL,4,CHI,CHI
1176,2007021177,1,CGY,2,EDM,EDM
1177,2007021178,1,BUF,1,BOS,BOS
1178,2007021179,3,PIT,1,NYR,PIT
1179,2007021180,1,DET,0,NSH,DET
1180,2007021181,3,MIN,2,COL,MIN
1181,2007021182,5,CHI,4,CBJ,CHI
1182,2007021183,3,ANA,2,DAL,ANA
1183,2007021184,3,S.J,1,PHX,S.J
1184,2007021185,6,VAN,2,CGY,VAN
1185,2007021186,2,NYR,1,PIT,NYR
1186,2007021187,0,T.B,2,ATL,ATL
1187,2007021188,1,NYI,2,N.J,N.J
1188,2007021189,4,WSH,1,CAR,WSH
1189,2007021190,2,ATL,3,FLA,FLA
1190,2007021191,3,TOR,4,BUF,BUF
1191,2007021192,0,OTT,3,MTL,MTL
1192,2007021193,3,STL,4,NSH,NSH
1193,2007021194,2,EDM,3,CGY,CGY
1194,2007021195,2,VAN,4,COL,COL
1195,2007021196,5,S.J,2,L.A,S.J
1196,2007021197,3,N.J,2,BOS,N.J
1197,2007021198,6,CAR,2,T.B,CAR
1198,2007021199,4,PIT,2,PHI,PIT
1199,2007021200,6,CHI,2,DET,CHI
1200,2007021201,0,NYI,3,NYR,NYR
1201,2007021202,4,WSH,1,T.B,WSH
1202,2007021203,2,TOR,8,OTT,OTT
1203,2007021204,3,MTL,1,BUF,MTL
1204,2007021205,3,DET,2,CBJ,DET
1205,2007021206,3,NSH,2,STL,NSH
1206,2007021207,3,MIN,1,CGY,MIN
